Produkttyp;ISIN;Basiswert;Rückzahlungstermin;Geld;Brief;(Maßgebliche) Rendite p.a.;(Maßgeblicher) Sicherheitspuffer;(Mögliche) nächste Zahlung;Währung;ETF-Liefermöglichkeit;Besonderheit bei Rückzahlungsbeträgen;Nachhaltigkeit
Discount-Zertifikat;DE000LB2LWT0;Südzucker;28.01.2022 00:00:00;10,55;10,59;4,21 %;15,64 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWG7;Sanofi;28.01.2022 00:00:00;66,87;66,94;4,98 %;7,69 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LVC8;Merck;28.01.2022 00:00:00;118,46;118,58;5,89 %;7,75 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LW31;ProSiebenSat.1 Media;28.01.2022 00:00:00;13,15;13,19;10,83 %;14,71 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVU0;Orange;28.01.2022 00:00:00;8,29;8,31;5,76 %;8,80 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVL9;MünchenerRück;28.01.2022 00:00:00;200,75;200,95;4,90 %;13,69 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVM7;Nokia;28.01.2022 00:00:00;2,39;2,42;3,60 %;24,39 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVF1;Morphosys;28.01.2022 00:00:00;76,30;76,45;9,77 %;-8,04 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTK5;Deutsche Telekom;28.01.2022 00:00:00;12,31;12,33;1,50 %;16,67 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LT93;Deutsche Bank;28.01.2022 00:00:00;7,53;7,56;6,34 %;22,13 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT10;DAX®;28.01.2022 00:00:00;118,62;118,74;3,44 %;11,22 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSP6;Continental;28.01.2022 00:00:00;103,68;103,78;11,80 %;3,44 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSM3;Continental;28.01.2022 00:00:00;92,21;92,30;5,54 %;18,56 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSH3;Commerzbank;28.01.2022 00:00:00;3,35;3,38;3,86 %;35,66 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVA2;LVMH;28.01.2022 00:00:00;432,48;432,91;4,30 %;14,50 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV99;LVMH;28.01.2022 00:00:00;409,80;410,21;2,60 %;20,20 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV24;K+S;28.01.2022 00:00:00;5,90;5,93;5,88 %;32,01 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUZ1;Infineon;28.01.2022 00:00:00;29,27;29,30;8,18 %;12,43 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUX6;Infineon;28.01.2022 00:00:00;26,13;26,16;3,49 %;24,94 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUU2;HUGO BOSS;28.01.2022 00:00:00;22,42;22,46;2,61 %;26,80 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUR8;HOCHTIEF;28.01.2022 00:00:00;55,79;55,85;4,19 %;22,04 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUQ0;Henkel;28.01.2022 00:00:00;75,00;75,08;7,14 %;2,22 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUP2;Henkel;28.01.2022 00:00:00;71,98;72,05;4,46 %;8,34 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUL1;HeidelbergCement;28.01.2022 00:00:00;48,64;48,69;2,93 %;23,97 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRW4;Banco Santander;28.01.2022 00:00:00;2,15;2,19;7,96 %;18,73 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LRS2;AXA;28.01.2022 00:00:00;15,54;15,56;3,08 %;22,84 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRT0;AXA;28.01.2022 00:00:00;16,31;16,33;4,46 %;18,01 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRQ6;ASML Holding;28.01.2022 00:00:00;367,47;367,84;3,60 %;18,79 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRM5;Allianz;28.01.2022 00:00:00;173,96;174,13;6,80 %;7,44 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRK9;Allianz;28.01.2022 00:00:00;160,03;160,19;3,27 %;17,44 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRG7;Airbus;28.01.2022 00:00:00;63,63;63,69;2,24 %;32,08 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LRF9;adidas;28.01.2022 00:00:00;250,27;250,52;8,47 %;6,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRE2;adidas;28.01.2022 00:00:00;237,57;237,81;5,58 %;13,73 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUC0;Fresenius M.C.;28.01.2022 00:00:00;50,39;50,44;7,69 %;5,73 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUD8;Generali;28.01.2022 00:00:00;12,28;12,32;3,36 %;17,75 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU90;Fresenius M.C.;28.01.2022 00:00:00;46,48;46,53;3,44 %;16,20 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LU17;Fraport;28.01.2022 00:00:00;38,68;38,76;6,29 %;21,68 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTZ3;Fraport;28.01.2022 00:00:00;32,74;32,81;2,29 %;36,01 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU09;Fraport;28.01.2022 00:00:00;35,64;35,71;3,93 %;29,32 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTW0;EURO STOXX 50®;28.01.2022 00:00:00;29,77;29,80;2,55 %;16,18 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTS8;E.ON;28.01.2022 00:00:00;7,44;7,46;7,89 %;5,57 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTU4;Eni;28.01.2022 00:00:00;6,37;6,41;1,53 %;31,14 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTP4;Deutsche Wohnen;28.01.2022 00:00:00;34,54;34,61;7,52 %;5,13 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXP6;Siemens;25.03.2022 00:00:00;108,10;108,21;5,83 %;10,42 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXM3;Siemens;25.03.2022 00:00:00;101,24;101,34;3,36 %;18,21 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXK7;Zalando;28.01.2022 00:00:00;67,27;67,47;12,18 %;11,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXL5;Zalando;28.01.2022 00:00:00;72,72;72,94;18,08 %;0,07 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXJ9;Zalando;28.01.2022 00:00:00;60,64;60,82;7,49 %;23,58 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXG5;Wacker Chemie;28.01.2022 00:00:00;85,43;85,64;11,93 %;11,50 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LXC4;Volkswagen;28.01.2022 00:00:00;136,60;136,74;6,58 %;16,52 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LX71;Vinci;28.01.2022 00:00:00;70,46;70,53;6,90 %;13,11 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LX55;Vinci;28.01.2022 00:00:00;63,24;63,30;2,92 %;24,70 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWX2;Total;28.01.2022 00:00:00;24,70;24,72;1,23 %;34,85 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWW4;Telefonica;28.01.2022 00:00:00;2,95;2,97;13,97 %;5,50 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWV6;Telefonica;28.01.2022 00:00:00;2,77;2,79;8,20 %;15,37 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWS2;Südzucker;28.01.2022 00:00:00;9,77;9,81;2,11 %;23,31 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWK9;SAP;28.01.2022 00:00:00;88,95;89,04;7,29 %;6,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWF9;Sanofi;28.01.2022 00:00:00;63,44;63,50;2,57 %;14,28 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LWE2;Salzgitter;28.01.2022 00:00:00;16,23;16,25;3,01 %;32,36 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWB8;RWE;28.01.2022 00:00:00;27,08;27,11;11,63 %;4,97 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LW64;Royal Dutch Shell;28.01.2022 00:00:00;11,34;11,36;1,34 %;31,85 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LW49;Repsol;28.01.2022 00:00:00;5,87;5,91;0,74 %;42,76 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LW15;ProSiebenSat.1 Media;28.01.2022 00:00:00;11,01;11,05;4,43 %;32,35 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LW07;Porsche;28.01.2022 00:00:00;50,78;50,88;3,46 %;20,91 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LVN5;Nokia;28.01.2022 00:00:00;2,52;2,55;6,41 %;18,34 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVK1;MünchenerRück;28.01.2022 00:00:00;189,56;189,75;3,01 %;19,85 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVJ3;MünchenerRück;28.01.2022 00:00:00;172,91;173,08;1,21 %;28,07 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVG9;MTU Aero Engines;28.01.2022 00:00:00;138,80;139,08;4,63 %;26,47 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTJ7;Deutsche Post;28.01.2022 00:00:00;35,67;35,71;6,99 %;7,79 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTD0;Deutsche Lufthansa;28.01.2022 00:00:00;5,87;5,89;2,03 %;51,26 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LT85;Deutsche Bank;28.01.2022 00:00:00;6,90;6,93;4,24 %;29,92 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT69;Deutsche Bank;28.01.2022 00:00:00;5,23;5,26;0,83 %;48,41 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT36;Delivery Hero;28.01.2022 00:00:00;69,19;69,33;8,91 %;29,18 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT28;DAX®;28.01.2022 00:00:00;124,18;124,30;4,99 %;5,78 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSZ5;DAX®;28.01.2022 00:00:00;108,32;108,43;1,57 %;20,28 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSV4;Daimler;28.01.2022 00:00:00;50,71;50,76;4,80 %;20,13 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LST8;Daimler;28.01.2022 00:00:00;44,16;44,20;1,97 %;32,19 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSN1;Continental;28.01.2022 00:00:00;97,72;97,82;8,00 %;11,84 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSK7;Commerzbank;28.01.2022 00:00:00;4,10;4,13;9,77 %;17,28 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSJ9;Commerzbank;28.01.2022 00:00:00;3,75;3,78;6,34 %;26,47 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS86;BMW;28.01.2022 00:00:00;53,75;53,80;2,43 %;22,75 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS78;Bilfinger;28.01.2022 00:00:00;21,93;21,97;7,59 %;20,28 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LRZ7;BASF;28.01.2022 00:00:00;56,66;56,72;6,30 %;11,28 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRY0;BASF;28.01.2022 00:00:00;53,17;53,22;3,64 %;18,68 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS37;Bayer;28.01.2022 00:00:00;41,52;41,56;9,02 %;10,80 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LV81;L'Oreal;28.01.2022 00:00:00;257,81;258,07;2,92 %;12,66 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV65;Linde;28.01.2022 00:00:00;165,55;165,72;2,81 %;16,42 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV57;LANXESS;28.01.2022 00:00:00;47,96;48,01;4,51 %;18,46 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV32;K+S;28.01.2022 00:00:00;6,91;6,94;11,16 %;16,78 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV16;ING;28.01.2022 00:00:00;6,16;6,18;3,87 %;29,28 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUY4;Infineon;28.01.2022 00:00:00;27,97;28,00;5,83 %;17,99 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUV0;HUGO BOSS;28.01.2022 00:00:00;23,92;23,97;4,68 %;20,43 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUT4;HUGO BOSS;28.01.2022 00:00:00;20,76;20,80;1,04 %;33,16 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUS6;HOCHTIEF;28.01.2022 00:00:00;60,60;60,66;7,80 %;12,63 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRU8;AXA;28.01.2022 00:00:00;17,34;17,36;7,15 %;10,78 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRV6;Banco Santander;28.01.2022 00:00:00;1,89;1,93;3,95 %;30,83 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LRP8;ArcelorMittal;28.01.2022 00:00:00;12,84;12,86;5,42 %;31,49 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LRR4;AXA;28.01.2022 00:00:00;14,71;14,73;1,99 %;27,66 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRN3;Anheuser-Busch InBev;28.01.2022 00:00:00;41,09;41,17;10,15 %;5,23 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRL7;Allianz;28.01.2022 00:00:00;167,42;167,59;4,81 %;12,44 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRJ1;Allianz;28.01.2022 00:00:00;147,73;147,88;1,56 %;24,95 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRD4;adidas;28.01.2022 00:00:00;226,80;227,03;3,82 %;18,91 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUK3;HeidelbergCement;28.01.2022 00:00:00;46,18;46,23;1,81 %;28,53 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUJ5;Hannover Rück;28.01.2022 00:00:00;118,48;118,72;5,76 %;11,16 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUH9;Hannover Rück;28.01.2022 00:00:00;111,32;111,54;3,37 %;18,27 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUF3;Hamburger Hafen;28.01.2022 00:00:00;17,22;17,26;1,51 %;17,06 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUB2;Fresenius M.C.;28.01.2022 00:00:00;49,20;49,25;6,08 %;9,22 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUA4;Fresenius M.C.;28.01.2022 00:00:00;47,90;47,95;4,65 %;12,71 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LU58;Fresenius;28.01.2022 00:00:00;28,22;28,25;2,89 %;17,61 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LU74;Fresenius;28.01.2022 00:00:00;29,64;29,67;4,88 %;11,93 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LU33;Freenet;28.01.2022 00:00:00;14,66;14,68;6,08 %;12,26 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU25;Freenet;28.01.2022 00:00:00;13,86;13,88;3,29 %;19,05 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTX8;EURO STOXX 50®;28.01.2022 00:00:00;30,96;30,99;3,55 %;12,06 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTT6;ENGIE;28.01.2022 00:00:00;9,81;9,85;4,42 %;15,18 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTQ2;E.ON;28.01.2022 00:00:00;6,78;6,80;3,20 %;17,37 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV73;Linde;28.01.2022 00:00:00;175,99;176,17;5,46 %;9,05 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU41;Freenet;28.01.2022 00:00:00;15,20;15,22;9,17 %;6,59 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTV2;Eni;28.01.2022 00:00:00;7,04;7,08;3,38 %;22,67 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTN9;Deutsche Wohnen;28.01.2022 00:00:00;32,66;32,73;4,22 %;12,82 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRC6;adidas;28.01.2022 00:00:00;215,06;215,28;2,38 %;24,09 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV40;LANXESS;28.01.2022 00:00:00;44,04;44,08;2,27 %;26,61 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LX48;United Internet;28.01.2022 00:00:00;31,83;31,89;10,64 %;3,77 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LWN3;Schneider Electric;28.01.2022 00:00:00;104,69;104,79;5,41 %;11,29 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUN7;HeidelbergCement;28.01.2022 00:00:00;54,73;54,78;7,40 %;11,04 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRX2;BASF;28.01.2022 00:00:00;50,40;50,45;2,26 %;23,85 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU66;Fresenius;28.01.2022 00:00:00;28,95;28,98;3,83 %;14,77 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUG1;Hannover Rück;28.01.2022 00:00:00;103,25;103,46;1,62 %;25,37 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTY6;EURO STOXX 50®;28.01.2022 00:00:00;32,06;32,09;4,78 %;7,94 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTM1;Deutsche Telekom;28.01.2022 00:00:00;13,02;13,04;3,84 %;10,00 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUW8;Infineon;28.01.2022 00:00:00;24,11;24,13;1,67 %;31,89 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUM9;HeidelbergCement;28.01.2022 00:00:00;52,39;52,44;5,31 %;16,36 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRH5;Airbus;28.01.2022 00:00:00;71,52;71,59;5,18 %;21,63 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUE6;Hamburger Hafen;28.01.2022 00:00:00;16,38;16,42;0,53 %;21,80 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU82;Fresenius;28.01.2022 00:00:00;30,28;30,31;6,07 %;9,09 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTR0;E.ON;28.01.2022 00:00:00;7,13;7,15;5,33 %;11,47 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVB0;Merck;28.01.2022 00:00:00;111,48;111,59;3,32 %;15,13 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV08;ING;28.01.2022 00:00:00;5,41;5,43;1,40 %;39,23 %;;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7R2;Allianz;23.06.2023 00:00:00;99,96;100,06;2,19 %;18,62 %;2,20 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7U6;Deutsche Post;23.06.2023 00:00:00;99,16;99,26;2,60 %;13,19 %;2,25 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7T8;Daimler;23.06.2023 00:00:00;100,74;100,84;1,74 %;34,69 %;2,10 %;EUR;;;Basic (nicht nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7S0;BASF;23.06.2023 00:00:00;100,10;100,20;2,12 %;18,88 %;2,20 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7V4;Siemens;23.06.2023 00:00:00;99,47;99,57;2,20 %;13,89 %;2,00 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGM9;Deutsche Post;25.08.2023 00:00:00;99,36;99,46;2,24 %;12,95 %;2,00 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGN7;SAP;25.08.2023 00:00:00;98,95;99,05;2,61 %;6,03 %;2,20 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGL1;Daimler;25.08.2023 00:00:00;99,50;99,60;2,94 %;19,08 %;2,75 %;EUR;;;Basic (nicht nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGH9;Allianz;25.08.2023 00:00:00;100,29;100,39;2,25 %;16,94 %;2,40 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGK3;Bayer;25.08.2023 00:00:00;98,88;98,98;2,85 %;15,70 %;2,40 %;EUR;;;Basic (nicht nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGJ5;BASF;25.08.2023 00:00:00;100,04;100,14;2,15 %;15,75 %;2,20 %;EUR;;;ESG (nachhaltig)
Express-Aktien-Anleihe;DE000LB2UFD0;SAP;28.03.2025 00:00:00;96,42;97,62;4,31 %;15,65 %;2,00 %;EUR;;;ESG (nachhaltig)
Express-Aktien-Anleihe;DE000LB2UFB4;Deutsche Post;28.03.2025 00:00:00;97,85;99,05;3,21 %;18,63 %;2,30 %;EUR;;;ESG (nachhaltig)
Express-Aktien-Anleihe;DE000LB2UF98;Bayer;28.03.2025 00:00:00;96,62;97,82;5,13 %;19,49 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Aktien-Anleihe;DE000LB2UFC2;Infineon;28.03.2025 00:00:00;99,94;101,15;2,00 %;28,68 %;3,10 %;EUR;;;ESG (nachhaltig)
Express-Aktien-Anleihe;DE000LB2UFA6;Daimler;28.03.2025 00:00:00;98,68;99,88;3,21 %;26,19 %;3,10 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2U8X8;Volkswagen;28.02.2025 00:00:00;101,21;102,44;1,52 %;42,93 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2U8S8;EURO STOXX 50®;26.02.2027 00:00:00;98,30;99,30;2,22 %;44,87 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2U8W0;Deutsche Post;28.02.2025 00:00:00;98,36;99,56;3,46 %;34,99 %;3,00 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2U8V2;Daimler;28.02.2025 00:00:00;98,24;99,44;4,79 %;35,23 %;4,20 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2U8U4;Covestro;28.02.2025 00:00:00;98,70;100,71;2,57 %;40,98 %;3,30 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2U8T6;Bayer;28.02.2025 00:00:00;95,89;97,09;7,33 %;30,03 %;4,20 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP62;Daimler;28.04.2025 00:00:00;99,21;100,41;3,62 %;45,36 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UNW4;EURO STOXX 50®;30.03.2027 00:00:00;98,75;99,75;1,74 %;54,42 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP88;Royal Dutch Shell;28.04.2025 00:00:00;98,10;99,30;4,77 %;43,05 %;4,15 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP70;Deutsche Post;28.04.2025 00:00:00;98,80;100,00;2,99 %;34,85 %;3,00 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2UNY0;EURO STOXX 50®;30.03.2027 00:00:00;98,62;99,62;2,36 %;39,23 %;2,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP96;Volkswagen;28.04.2025 00:00:00;99,71;100,92;3,17 %;45,83 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP54;Bayer;28.04.2025 00:00:00;97,20;98,40;5,44 %;33,54 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP47;Allianz;28.04.2025 00:00:00;98,78;99,98;3,51 %;34,30 %;3,50 %;EUR;;;ESG (nachhaltig)
